id_restaurant,rest_name,rest_url,rest_phone,rest_address,rest_reviews_number,rest_rating (from 1 to 5: the greater the value, the better the rating; -1: no rating)
795,KooDoo pizza & wok,https://www.tripadvisor.ru/Restaurant_Review-g298480-d14178357-Reviews-KooDoo_pizza_wok-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 800 550-33-50,"ул. Белгородского Полка 62, Белгород 308001 Россия",4,"5,0"
796,Кукурузник,https://www.tripadvisor.ru/Restaurant_Review-g298480-d8721857-Reviews-Kukuruznik-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 962 300-53-22,"пр. Б Хмельницкого, 166а, Белгород 308010 Россия",6,"4,5"
797,Домино,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186157-Reviews-Domino-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 232-95-48,"Богдана Хмельницкого проспект, 101, Белгород 308009 Россия",10,"4,0"
798,Трубецкой,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6745100-Reviews-Trubetskoi-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-90-56,"Народный бульвар, 32, Белгород 308001 Россия",10,"4,0"
799,Зима,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6579733-Reviews-Zima-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 920 584-79-99,"пр. Ватутина, 6а, Белгород Россия",47,"3,5"
800,Магазин Шашлыка и Вин,https://www.tripadvisor.ru/Restaurant_Review-g298480-d9975629-Reviews-Shop_of_Grill_and_Wine-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 920 555-58-84,"ул. Благодатная, 5 A, Белгород 308025 Россия",4,"5,0"
801,Макдоналдс,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186214-Reviews-McDonald_s-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 228-90-54,"Щорса, 64, Белгород 308036 Россия",13,"4,0"
802,Бургерная «Артель»,https://www.tripadvisor.ru/Restaurant_Review-g298480-d10915833-Reviews-Burgernaya_Artel-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 242-54-25,"ул. Королева, 4д, Белгород Россия",14,"4,0"
803,Мангальная,https://www.tripadvisor.ru/Restaurant_Review-g298480-d14113937-Reviews-Mangalnaya-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 220-30-50,"ул.Есенина 9, Белгород 308036 Россия",10,"3,5"
804,Ассорти,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186113-Reviews-Assorti-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 235-51-11,"Свято-Троицкий бульвар, 17, Белгород 308009 Россия",28,"3,5"
805,КОМОД,https://www.tripadvisor.ru/Restaurant_Review-g298480-d20913816-Reviews-Komod-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 920 559-74-74,"Театральный,  1, Белгород 308000 Россия",2,"5,0"
806,Казачок,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186199-Reviews-Kazachok-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 255-79-20,"Королёва, 4, Белгород 308033 Россия",9,"4,0"
807,Макдоналдс,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186201-Reviews-McDonald_s-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Богдана Хмельницкого проспект, 160а, Белгород 308010 Россия",5,"4,5"
808,Питница,https://www.tripadvisor.ru/Restaurant_Review-g298480-d14126804-Reviews-Pitnica-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 241-16-16,"ул. Преображенская, 86, Белгород 308009 Россия",15,"3,5"
809,Taki Sho,https://www.tripadvisor.ru/Restaurant_Review-g298480-d20313406-Reviews-Taki_Sho-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 236-60-95,"проспект Славы, 25 Podzemka, Белгород 308009 Россия",6,"4,0"
810,Доброе кафе,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186150-Reviews-Dobroye_Cafe-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 250-51-88,"Победы, 118, Белгород 308015 Россия",6,"4,5"
811,Ням-ням,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186228-Reviews-Nyam_Nyam-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-85-06,"Народный бульвар, 32, Белгород 308001 Россия",9,"4,0"
812,Старая Крепость,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186279-Reviews-Staraya_Krepost-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Королёва, 6, Белгород 308033 Россия",4,"5,0"
813,Калипсо,https://www.tripadvisor.ru/Restaurant_Review-g298480-d17724780-Reviews-Calypso-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 952 433-56-92,"Народный б-р, 79а, Белгород 308009 Россия",2,"5,0"
814,Стэйси Пицца,https://www.tripadvisor.ru/Restaurant_Review-g298480-d20019655-Reviews-StaySee_Pizza-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 920 206-38-84,"проспект Славы,  86, Белгород 308000 Россия",2,"5,0"
815,ПАППАТОРИЯ,https://www.tripadvisor.ru/Restaurant_Review-g298480-d19837355-Reviews-Pappatoria-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 909 200-99-69,"Богдана Хмельницкого,  60а, Белгород 308002 Россия",2,"5,0"
816,Мадам Лаванда,https://www.tripadvisor.ru/Restaurant_Review-g298480-d17370802-Reviews-Madam_Lavanda-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 236-62-60,"Островского,  18а, Белгород 308009 Россия",2,"5,0"
817,Гриль-Бар Джем,https://www.tripadvisor.ru/Restaurant_Review-g298480-d7208115-Reviews-Grill_Bar_Jam-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 910 737-29-96,"ул. Серафимовича, 67, Белгород 308006 Россия",9,"4,0"
818,Bulvar,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186092-Reviews-Bulvar-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 258-77-97,"Народный бульвар, 34а, Белгород 308001 Россия",19,"3,5"
819,Любимая,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186321-Reviews-Lyubimaya-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-72-73,"Белгородского Полка, 50, Белгород 308001 Россия",5,"4,5"
820,Супер-Кузьмичъ,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6534368-Reviews-Super_Kuzmich-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 250-99-09,"Ватутина проспект, д. 2, Белгород 308024 Россия",15,"3,5"
821,Бризоль,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186124-Reviews-Breezeol-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 232-72-97,"Проспект славы 47, Белгород 308000 Россия",7,"4,0"
822,Воздух,https://www.tripadvisor.ru/Restaurant_Review-g298480-d15605949-Reviews-Vozdukh-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 951 143-61-91,"Свято-троицкий бульвар,  1, Белгород 308009 Россия",2,"5,0"
823,Honey Bunny,https://www.tripadvisor.ru/Restaurant_Review-g298480-d12579482-Reviews-Honey_Bunny-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Гражданский проспект, 29A, Белгород Россия",4,"4,5"
824,Бенни Китчен,https://www.tripadvisor.ru/Restaurant_Review-g298480-d21279408-Reviews-Benny_Kitchen-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 238-07-09,"Островского 27, Белгород 308009 Россия",2,"4,5"
825,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186241-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 237-47-01,"Свято-Троицкий бульвар, 1, Белгород 308000 Россия",40,"3,5"
826,ФИЛИН,https://www.tripadvisor.ru/Restaurant_Review-g298480-d16742225-Reviews-Filin-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 225-58-88,"Парковая, 10, Белгород 308002 Россия",8,"4,0"
827,Kitchen Coffee & Donuts,https://www.tripadvisor.ru/Restaurant_Review-g298480-d15309533-Reviews-Kitchen_Coffee_Donuts-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 237-05-50,"Свято-Троийкий бульвар, 7, Белгород 308009 Россия",5,"4,0"
828,Грот,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186146-Reviews-Grot-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 235-33-63,"Народный бульвар, 81, Белгород 308000 Россия",4,"4,5"
829,AMAKS Congress Hotel Restaurant,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186163-Reviews-AMAKS_Congress_Hotel_Restaurant-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 250-99-99,"Ватутина проспект, 2, Белгород 308024 Россия",6,"4,0"
830,Барашек,https://www.tripadvisor.ru/Restaurant_Review-g298480-d21503751-Reviews-Barashek-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 905 878-85-65,"Корочанская, 39В, Белгород 308006 Россия",4,"4,0"
831,Yellowcafe,https://www.tripadvisor.ru/Restaurant_Review-g298480-d16718300-Reviews-Yellow-Belgorod_Belgorod_Oblast_Central_Russia.html,770-730,"Щорса,  д. 45Л, Белгород 308000 Россия",2,"5,0"
832,Трапеза,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186295-Reviews-Trapeza-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-47-47,"Славы проспект, 31а, Белгород 308000 Россия",4,"4,5"
833,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d8348982-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 237-47-01,"Богдана Хмельницкого проспект, 104Б, Белгород 308007 Россия",8,"4,0"
834,Докер,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6744106-Reviews-Doker-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Гражданский проспект, 18, Белгород 308000 Россия",4,"4,5"
835,Донец,https://www.tripadvisor.ru/Restaurant_Review-g298480-d8471592-Reviews-Donets-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 227-74-39,"пр. Славы, 31A, Белгород 308000 Россия",4,"4,5"
836,La Terrazza Pizza & Burger,https://www.tripadvisor.ru/Restaurant_Review-g298480-d4496988-Reviews-La_Terrazza_Pizza_Burger-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 228-90-28,"ул. Щорса, 64 Сити Молл Белгородский, 1 этаж, Белгород 308036 Россия",54,"3,5"
837,10.03 Бургеры&пицца,https://www.tripadvisor.ru/Restaurant_Review-g298480-d15710491-Reviews-10_03_Burger_Pizza-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-10-03,"Парковая,  10, Белгород 308002 Россия",15,"3,5"
838,Vinograd,https://www.tripadvisor.ru/Restaurant_Review-g298480-d22218900-Reviews-Vinograd-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 241-90-90,"Преображенская, 86, Белгород 308009 Россия",7,"3,5"
839,Фореш,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186300-Reviews-Foresh-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-95-89,"Гражданский проспект, 7, Белгород 308000 Россия",4,"4,5"
840,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186293-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Щорса, 40а, Белгород 308036 Россия",7,"3,5"
841,Бургерная «Парабулок»,https://www.tripadvisor.ru/Restaurant_Review-g298480-d12690615-Reviews-Parabulok-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 909 207-30-30,"ул. Привольная, 1Б, Белгород 308010 Россия",2,"5,0"
842,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186297-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,,"50 лет Белгородской области, 13а, Белгород 308000 Россия",16,"3,5"
843,Ташир,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186286-Reviews-Tashir-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 223-07-23,"Богдана Хмельницкого проспект, 164, Белгород 308010 Россия",3,"4,5"
844,Мастер пицца,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186207-Reviews-Master_Pizza-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 233-88-21,"Гражданский проспект, 2, Белгород 308000 Россия",7,"4,0"
845,Сопрано,https://www.tripadvisor.ru/Restaurant_Review-g298480-d14098215-Reviews-Soprano-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 903 886-46-08,"ул. Белгородского полка, 62, Белгород 308001 Россия",2,"4,5"
846,Казачок,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186182-Reviews-Kazachok-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 220-57-67,"Губкина, 20Б, Белгород 308033 Россия",3,"4,5"
847,Есть Today,https://www.tripadvisor.ru/Restaurant_Review-g298480-d23264450-Reviews-Yest_Today-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 277-05-18,"Попова,  18, Белгород 308009 Россия",1,"5,0"
848,Бризоль,https://www.tripadvisor.ru/Restaurant_Review-g298480-d10235217-Reviews-Brizol-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 240-20-12,"ул. Студенческая, 38, Белгород 308000 Россия",2,"5,0"
849,Грузинский Ресторан Мамука,https://www.tripadvisor.ru/Restaurant_Review-g298480-d23377520-Reviews-Gruzinskiy_Restoran_Mamuka-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 241-41-74,"ТЦ Галерея, Ул. Есенина, д.7, 4 этаж, Белгород 308036 Россия",2,"4,0"
850,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186245-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Садовая, 30, Белгород 308024 Россия",9,"3,5"
851,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186236-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Королёва, 4Б, Белгород 308033 Россия",4,"4,0"
852,MaRUSSIA Restaurant,https://www.tripadvisor.ru/Restaurant_Review-g298480-d12864093-Reviews-MaRUSSIA_Restaurant-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 980 322-88-85,"ул. Конева, 6A, Белгород Россия",4,"4,0"
853,Ваниль,https://www.tripadvisor.ru/Restaurant_Review-g298480-d7197324-Reviews-Vanil-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 232-03-23,"Свято-Троицкий бульвар, 1, Белгород 308000 Россия",3,"4,5"
854,Сахар,https://www.tripadvisor.ru/Restaurant_Review-g298480-d8349397-Reviews-Sakhar-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 904 533-57-57,"Свято-Троицкий бульвар, 14, Белгород 308000 Россия",3,"4,0"
855,"Чайный клуб ""Нора""",https://www.tripadvisor.ru/Restaurant_Review-g298480-d20793062-Reviews-Nora_Tea_Club-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 952 428-83-50,"Народный бульвар, 76, Белгород 308000 Россия",1,"5,0"
856,Чаша мира,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186310-Reviews-Chasha_Mira-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 903 885-37-88,"Белгородского Полка, 40а, Белгород 308001 Россия",2,"4,5"
857,Кофейня Эскофье,https://www.tripadvisor.ru/Restaurant_Review-g298480-d12386099-Reviews-Cafe_Eskofye-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 919 229-97-74,"ул. Попова 30, Белгород 308009 Россия",1,"5,0"
858,Super Pizza,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186103-Reviews-Super_Pizza-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 472 258-50-75,"Победы, 83Б, Белгород 308009 Россия",2,"4,5"
859,Больше кофе,https://www.tripadvisor.ru/Restaurant_Review-g298480-d16696328-Reviews-Bolshe_Coffee-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 960 626-34-84,"Островского,  19В, Белгород 308009 Россия",1,"5,0"
860,Фаэтон,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186296-Reviews-Phaeton-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Корочанская, 90а, Белгород 308006 Россия",2,"5,0"
861,Потапыч,https://www.tripadvisor.ru/Restaurant_Review-g298480-d6186263-Reviews-Potapych-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Народный бульвар, 82в, Белгород 308000 Россия",21,"3,5"
862,Оранжевый остров,https://www.tripadvisor.ru/Restaurant_Review-g298480-d14168509-Reviews-Oranzhevy_Ostrov-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 800 700-74-31,"Свято-троицкий бульвар 24, Белгород 308009 Россия",3,"3,5"
863,Бонито,https://www.tripadvisor.ru/Restaurant_Review-g298480-d8345022-Reviews-Bonito-Belgorod_Belgorod_Oblast_Central_Russia.html,,"Белгородского Полка, 62, Белгород 308001 Россия",2,"4,5"
864,Тестовъ,https://www.tripadvisor.ru/Restaurant_Review-g298480-d15606168-Reviews-Testov-Belgorod_Belgorod_Oblast_Central_Russia.html,+7 910 326-47-81,"Народный бульвар, 82Б, Белгород 308009 Россия",1,"5,0"
